player_id,bd_adr,area,gender,body_type,height,meas_id,weight,weightzero,body_fat_per,mslq,ram_r_50khz,ram_r_625khz,ram_x_50khz,ram_x_625khz,lam_r_50khz,lam_r_625khz,lam_x_50khz,lam_x_625khz,rlg_r_50khz,rlg_r_625khz,rlg_x_50khz,rlg_x_625khz,llg_r_50khz,llg_r_625khz,llg_x_50khz,llg_x_625khz,rbd_r_50khz,rbd_r_625khz,rbd_x_50khz,rbd_x_625khz,lbd_r_50khz,lbd_r_625khz,lbd_x_50khz,lbd_x_625khz,wam_r_50khz,wam_r_625khz,wam_x_50khz,wam_x_625khz,wlg_r_50khz,wlg_r_625khz,wlg_x_50khz,wlg_x_625khz,eppulse,eppulsej,temp
46,7470142C1F87,osaka,1,0,150,94608866,52.5,12520,33.7,89,441.1,489,-39.2,-16.9,410.2,475.3,-28.8,-16.5,259,300.2,-23.9,0.7,266.7,301.1,-28.1,-22.5,720.3,809.8,-68.9,-52.3,747.3,827.4,-69.4,-65.5,838.3,914.6,-62.4,-32,527.1,599.7,-59.5,-34.4,82,0,419
46,7470142C1F87,osaka,1,0,150,95436544,52.4,12513,38.2,86,438.5,484.4,-35.4,-14.8,446.2,498.5,-35.1,-16.6,256.3,295.2,-21.4,12.4,273.4,296.9,-27.4,-22.9,746,808.6,-63,-63.9,769.1,822.4,-66.5,-81.7,854.2,924.1,-61.1,-33.3,533.2,592.6,-55.6,-24.6,65,0,403
46,7470142C1F87,osaka,1,0,150,95561393,52.1,12511,30.5,93,444.7,567,-74.4,-87,408,464.4,-32.3,7.8,258.8,293.7,-24.2,-11.3,263.5,302.5,-25.6,-12.4,722.5,834,-71.1,-44.8,741.5,844.2,-74.5,-41.5,871.7,968.6,-66.4,-27,519.8,593.1,-56.8,-24.5,84,0,411
46,7470142C1F87,osaka,1,0,150,95569118,52.4,12419,34,93,446.4,520.4,-44.9,-30.7,430.9,512.3,-45.5,-20.4,252.6,292.6,-24.2,-1.7,265,301.9,-27.1,-20.1,760.3,851,-70.5,-57.7,766.4,857.7,-75,-71.5,895.2,974.5,-67.1,-36.8,520.4,596.1,-58.6,-28.8,73,0,410
46,7470142C1F87,osaka,1,0,150,96215204,51.6,12537,33.8,92,423,464.1,-32,-12.5,409,450.7,-30.3,-10.6,270.1,311.8,-27.4,-11.3,277.4,321.2,-29,-16.4,723.2,807.7,-62.9,-36.7,724.4,807.9,-62.5,-37,786.3,850.1,-58.5,-29.1,543.9,631,-64.1,-32.3,100,0,436
46,7470142C1F87,osaka,1,0,150,96352567,52.55,12553,33.4,87,408.9,454.9,-34.1,-14.8,443,478.6,-34.2,-9.2,233.1,261.6,-20.8,-9.2,236.3,264.2,-21.6,-9.9,675.6,748.9,-54.3,-28.8,688.3,760.9,-58.4,-28.6,797,863.6,-58.7,-29.8,465.4,524.5,-47.9,-21.3,100,0,457
46,7470142C1F87,osaka,1,0,150,96356015,52.55,12553,33.6,90,427.1,473.5,-36.1,-14.9,440.9,492.5,-36.4,-14.6,246.8,279.6,-22.5,-13.1,248.1,283.3,-23.3,-10.7,701.6,781.8,-59.1,-33,722.7,805.3,-61.6,-32.9,834,904.4,-60.7,-31.4,490.2,559.5,-51.3,-23.9,-1,0,456
46,7470142C1F87,osaka,1,0,150,96676307,51.85,12534,31.9,91,476.6,518.3,-21.2,-37.7,345.1,398.8,-48.1,4.5,274,312.7,-25.6,-14.7,280,323,-27.8,-13.1,687.6,779.6,-73.4,-35.9,723.8,804.7,-60.7,-32,748.6,824.7,-63.5,11.4,549.3,631.1,-61.5,-28.5,171,1,431
46,7470142C1F87,osaka,1,0,150,96840128,52.55,12530,34,86,416.8,458.1,-32.4,-12.1,424.5,471,-34.8,-12.3,237.3,264.2,-21.3,-9.7,245.7,276.4,-22.4,-8.8,684.8,754.3,-54.1,-27,696.4,769.5,-57.9,-26.6,798.9,862.5,-58.5,-28,479.7,539,-49.5,-20.7,74,0,428
46,7470142C1F87,osaka,1,0,150,96842396,52.65,12530,32.3,91,422.9,478.6,-41.5,-20.5,415.2,472.5,-36.6,-12.9,246.6,281.4,-23.7,-14.3,251.1,288.3,-24.8,-11.3,690.8,778.7,-64.4,-36.8,713.4,801.2,-64.6,-34.9,819.3,895.2,-63.3,-26.9,491.4,564.1,-55,-24.7,66,0,428
46,7470142C1F87,osaka,1,0,150,97429569,52.4,12505,32.6,85,394.2,440.8,-34,-11.3,410.8,453.8,-38.3,-17.9,239.3,269.6,-23,-6.6,247.8,277.1,-23.1,-12.4,666,739.9,-58.4,-27.6,674.5,749.2,-58.8,-31.3,790.5,846.5,-54.9,-35.7,484.7,545,-51.4,-22.8,78,0,396
46,7470142C1F87,osaka,1,0,150,97580049,52.2,12523,32.4,84,416.8,460.2,-32.7,-14.1,420.6,460.9,-27.3,-12.1,229.7,259.9,-21.3,-11,232.2,265,-22.4,-12,676.7,753.2,-55.5,-28.9,680.9,756.2,-55,-28.8,789.4,860,-62.1,-31.8,456,521.5,-48.3,-25.6,108,0,424
46,7470142C1F87,osaka,1,0,150,97586822,52.8,12521,33.6,85,431.2,481.9,-37,-16.5,463.1,497.9,-52.8,-18.9,251.8,285,-24.4,-16.3,254.5,293.6,-25.7,-7.6,719.5,802.8,-61.5,-39.9,729.4,821.1,-64.6,-38.1,842.6,921.9,-64.9,-38.3,500.5,575.2,-56.1,-21.8,73,0,425
46,7470142C1F87,osaka,1,0,150,100085676,51.85,12561,32.4,82,423.4,477.8,-39,-17,422.8,478.5,-36,-14.7,237.7,266.9,-21.8,-7.9,246.5,278,-23.5,-12.1,701.5,784.3,-61.8,-33.4,711.1,793,-62.1,-33.7,824.6,903.1,-67.2,-36.4,481.9,544,-50.6,-22.7,90,0,472
46,7470142C1F87,osaka,1,0,150,100167061,52.65,12561,32,80,391.1,441.2,-34.8,-17.9,420.3,469.7,-71,-17.5,226.5,254.7,-20.8,-9.2,235.7,267.1,-22.4,-11.2,660.6,737.2,-55.8,-30.9,680.4,762.9,-59.6,-33.9,806.1,877.3,-61.2,-45.8,458.7,517.3,-47.6,-20.8,85,0,469
46,7470142C1F87,osaka,1,0,150,100313805,51.65,12561,33.7,82,417,457,-31.2,-11.9,437.6,480,-29.4,-11.7,261,297.7,-26,-11.1,269.6,308.1,-26.9,-14.2,713.3,792,-58.7,-30,736.5,822.1,-63.2,-32.3,810.6,880.3,-62.5,-32.1,526.4,602.6,-59.5,-27.6,99,0,466
46,7470142C1F87,osaka,1,0,150,100397474,51.7,12540,34.5,83,472.3,528.1,-39,-19.7,478.9,528.9,-34,-15.7,269.6,306.8,-25.6,-13.6,280.2,323.3,-28,-13.3,776.1,869,-64.4,-39.5,792.2,887.4,-67.8,-39.5,897.6,988.8,-71.8,-40.1,544.6,626.2,-61,-29.2,80,0,437
46,7470142C1F87,osaka,1,0,150,100406317,52,12541,33.2,85,415.1,486.4,-37.3,-16.5,469.9,527.6,-61.4,-27.7,267,303.8,-24.9,-13,278.3,319.8,-27.7,-14.2,739.4,831.3,-66,-35.8,760.7,857.4,-71,-35.7,860.5,945.5,-70.6,-42.9,540.6,619.9,-60.9,-28.2,78,0,436
46,7470142C1F87,osaka,1,0,150,100814974,51.4,12520,32.2,87,511.1,569.8,-40.1,-35.2,377.3,436.5,-40.1,-3.3,273.4,318,-25.6,-2.6,283.6,320,-29,-15.3,722.1,822.5,-79.8,-59.9,765.5,852,-94,-73.9,814.6,907.6,-69.5,1.8,555.5,631.5,-63.6,-30.3,-1,0,408
46,7470142C1F87,osaka,1,0,150,100934604,52.2,12539,33.6,91,426.1,511.4,-41.6,-20.8,448.4,511.8,-45.2,-16.8,268.9,312.6,-27.5,-15.8,272.8,316.7,-28.6,-16.4,757.2,862.8,-70.9,-42,769.8,870.1,-70,-40.4,873.8,971.4,-75.8,-44.4,538.2,625.6,-63.1,-33.2,86,0,433
46,7470142C1F87,osaka,1,0,150,100939265,52,12539,32.3,91,393,457.9,-43.7,-18.3,473.9,516.3,-29.9,-20.9,268,314.5,-28,-6.6,277.6,322.2,-31.1,-25.9,732.9,828.2,-67,-43.8,739.9,838.1,-74.6,-50.9,835.5,915.2,-65,-43.8,541.3,631.1,-64.8,-36.1,85,0,434
46,7470142C1F87,osaka,1,0,150,98888490,51.55,12545,33.7,84,416.6,462.7,-34.6,-13.9,435.9,476.7,-34.3,-16,272.9,312.1,-26.5,-11.1,278.1,319.4,-27.7,-14.5,733.2,817.4,-62.3,-37.7,742.8,829.9,-63.8,-40.3,812.3,884.9,-62.4,-36,549.9,632,-61.3,-29.9,94,0,437
46,7470142C1F87,osaka,1,0,150,99039631,51.9,12547,31.1,86,441.4,510.1,-46.7,-25,429.7,484.8,-65.8,-16.4,254,291.6,-24.7,-12.8,253.6,293.3,-26.1,-15.6,722.7,824.9,-70.1,-39.1,728.1,827.3,-71.3,-38.5,870.3,956.9,-69.4,-41.9,502.8,579.4,-57,-28.9,90,0,440
46,7470142C1F87,osaka,1,0,150,99049026,52.45,12547,33.2,83,443.1,491.3,-35.4,-15.6,427.5,479.5,-35.3,-14.8,243.7,275.6,-22.3,-10.7,249.7,284.1,-24.1,-11.8,710.8,794.2,-61.3,-33.5,717.1,800.7,-60.7,-33.6,829.5,905.9,-64.5,-32.7,489.2,556.1,-52.1,-24.1,86,0,441
46,7470142C1F87,osaka,1,0,150,101876614,52.2,12541,34.3,85,435,477.8,-32.3,-13.5,412.9,464.9,-32.9,-15.1,261.8,293.8,-23.4,-3.4,277.5,311.2,-25.7,-15.8,729.4,806.8,-61.4,-36.1,734.4,815.2,-61.6,-43.2,810.2,878.7,-62.3,-33,537.2,604,-56.5,-25,94,0,437
46,7470142C1F87,osaka,1,0,150,102468783,52.5,12546,35.3,85,439.5,485.4,-36,-13.2,462.2,500.2,-28.9,-12.3,262.4,298,-25.4,-10.9,274.7,311.9,-27.5,-14,738.1,817.3,-60.4,-30.9,749.6,833.3,-62.8,-32.9,843.6,913.4,-62.5,-32.8,531.1,606.8,-59.7,-27.5,96,0,432
46,7470142C1F87,osaka,1,0,150,102471970,52.45,12543,28.8,86,409.8,458.1,-56.5,-15.4,413.2,448.5,-9.3,-14.1,265.5,304,-26.5,-9.7,274.5,313.3,-28.2,-15.9,726.3,809.2,-60.9,-35,679.8,773.1,-91.5,-40.2,799,858.9,-40.1,-48.9,536.1,615.3,-61.1,-29.3,82,0,431
46,7470142C1F87,osaka,1,0,150,102870854,51.9,12555,34.8,88,428.4,469.1,-31.6,-12.9,429,467.5,-27.4,-10.6,263.1,302.8,-26.9,-11.6,272.6,313.6,-28.1,-15.7,725.1,806.6,-61.2,-33.5,734,815.3,-61.6,-35.2,806.1,874.2,-60.7,-30,530.9,613.1,-62.8,-29.9,111,0,442
46,7470142C1F87,osaka,1,0,150,103012623,52.05,12579,33.2,87,456.4,503.3,-33.8,-15.5,453.1,498,-30.6,-13,243.8,279,-23,-13.7,248.7,287,-24.7,-15,731.3,816.4,-59.7,-32.9,735.4,822.3,-59.4,-34.4,860.1,941.5,-67.4,-31.4,486.7,562,-53.4,-30.6,88,0,479
46,7470142C1F87,osaka,1,0,150,103015142,52.45,12571,33.6,87,421.5,462.8,-32.5,-13.7,443.7,486.5,-28,-12.3,244.8,279.3,-23.1,-11.9,251.5,288.9,-24.5,-14,700.5,779.1,-57,-32.6,723.9,805.3,-58.9,-33.6,821.9,892.2,-62.1,-33,492.9,564.6,-53.7,-27.6,84,0,474
46,7470142C1F87,osaka,1,0,150,103652854,53.1,12551,33.8,83,407.1,443.8,-30.6,-12.4,383.3,428.7,-30,-8.3,227.5,256.7,-21.2,-9.8,231.9,263.2,-22.6,-10.8,655,721.8,-53.4,-25,664.5,733,-52.8,-25.7,766.2,822.5,-53.1,-22.8,455.1,517.4,-48.6,-22.4,85,0,447
46,7470142C1F87,osaka,1,0,150,104670045,52.25,12528,35,84,491.8,537.9,-32.9,-20.9,418.9,459.3,-36.5,-5,263.3,303.3,-26.2,-14.3,272.5,312.9,-27.2,-14,776.8,857.1,-65.7,-29.3,733.2,815.4,-61.5,-34.2,858.5,930.6,-64.9,-11.8,532.1,612.3,-59.7,-28.5,-1,0,410
46,7470142C1F87,osaka,1,0,150,104823159,52.35,12556,33.9,83,443.4,492.1,-35.3,-16,420,480.8,-34,-11.3,248.1,280.8,-24.1,-10.9,257,293.7,-25.5,-13,718.1,800.5,-61.2,-31.5,737.4,819.7,-61.5,-32.6,854.3,928.3,-60.2,-27.1,499.8,570.1,-56,-25,90,0,448
46,7470142C1F87,osaka,1,0,150,104838124,52.8,12554,33,77,391.2,437.4,-33.8,-13,436.3,467.5,-66.6,-18.4,235.9,262.6,-20.6,-8.8,242.8,274.6,-22.1,-10.2,671.2,742.1,-56.4,-29.2,675.2,754.6,-61.5,-31.6,790,856,-60.3,-39.9,475.6,534.9,-48.1,-20.7,82,0,447
46,7470142C1F87,osaka,1,0,150,105235844,52.65,12548,33.9,77,383.4,423.3,-31.3,-11.9,441.4,461.2,-26.9,-10.6,249.2,281.6,-22.5,-10,252.3,285.5,-23.5,-11.8,673.9,745.1,-52.9,-27.7,702,775.5,-56.1,-28.6,776.8,835.1,-53.3,-30.5,499.6,566.1,-52.1,-24.5,83,0,442
46,7470142C1F87,osaka,1,0,150,105504698,52.05,12567,31.2,87,408.1,463.5,-39.2,-16.7,443.2,490.3,-37.8,-16.9,241.2,277.2,-24.9,-10.6,250.8,288.9,-26.8,-15.1,695.4,780.1,-62.7,-34.1,689.8,784.8,-68.5,-38.2,801.4,876.5,-64.3,-37,486,561.8,-57.1,-28.3,74,0,467
46,7470142C1F87,osaka,1,0,150,105642257,51.45,12569,33.3,88,429.9,479,-39.9,-15.1,441.7,493,-32.4,-15.8,264.8,304.5,-27.2,-14,277.4,322.8,-29.9,-15,730,820.3,-66.3,-37.4,754.5,846.5,-68.3,-38.4,834.1,912.5,-67.6,-37.9,537,623.8,-65.5,-30.2,100,0,467
46,7470142C1F87,osaka,1,0,150,105783866,52.05,12556,31.1,85,405.7,447.9,-30.6,-16,398.5,439.5,-27.4,-13.3,226.7,258,-21.6,-12.7,235,269.3,-22.9,-13.5,658.5,736.6,-54.9,-31,659.6,739.1,-55.2,-31.3,749.9,824,-60.7,-33.9,456.2,523.1,-49,-27.9,88,0,448
46,7470142C1F87,osaka,1,0,150,105786155,52.45,12554,22.9,83,405.2,462.1,-60.4,-16.7,393.6,432,-13.8,-12.8,233.9,262.3,-21.1,-9.2,239.5,269.2,-22.5,-10.4,690.6,768.7,-58.2,-30.2,577,701.3,-103.1,-37.6,818,862.8,-44,-84.4,470.4,530.6,-49.5,-21.5,84,0,447
46,7470142C1F87,osaka,1,0,150,106673459,51.5,12578,32.8,87,428,477.4,-39.2,-14.5,454.7,496.7,-29.5,-12.7,280.4,323.8,-28.8,-15.8,291.6,339,-30.9,-16.1,747.1,842.3,-69.5,-35.5,763.8,863.3,-72.1,-35.2,833.7,909.6,-69.4,-36.1,567.1,660.1,-68.5,-33.3,89,0,458
46,7470142C1F87,osaka,1,0,150,106790565,52.35,12588,31.2,88,436.1,496.1,-43,-19.8,429.7,498.8,-40.4,-20,267.8,311.6,-27.3,-15.8,270.9,318,-29,-17.7,731.7,836.8,-73.5,-40.3,739.6,846.7,-75.9,-40.6,850.3,940.2,-70.6,-42.9,534.9,625.1,-63.5,-34.8,98,0,463
46,7470142C1F87,osaka,1,0,150,106805858,52.3,12583,32.2,85,422.3,481,-40.7,-19.4,447.7,497.2,-33.6,-16,260.4,297,-25.3,-12.2,266.8,305.8,-26.4,-14.6,722,814.6,-67,-36.2,730.4,828.1,-69.1,-37.4,822.7,905.2,-70.1,-41.2,523.8,600.3,-58,-28.6,101,0,464
46,7470142C1F87,osaka,1,0,150,107537935,51.65,12583,33.4,85,417.2,456.5,-29.1,-12.6,425.3,462.4,-26.1,-10.8,271.1,309.5,-26.4,-13.4,275.6,317.4,-27.8,-14.7,714.2,797,-61,-31.7,729.9,814.1,-61.5,-32.2,787.3,856.7,-61.4,-28.7,540.5,622.6,-61.5,-30,82,0,468
46,7470142C1F87,osaka,1,0,150,107644972,53,12579,34.1,83,431.6,472,-30.7,-12.8,441.2,483.6,-30.8,-11.5,243.5,275.9,-22.3,-12,245.7,280.3,-23.4,-11.5,694.7,772.3,-57.6,-29.3,716.3,795.2,-58,-29.8,821,893,-63,-30.4,485,553.2,-51.8,-24.4,88,0,462
46,7470142C1F87,osaka,1,0,150,107663370,53,12581,34,81,401.1,444.3,-34,-13.1,427.3,463.4,-25.4,-10.3,235.3,263,-20.7,-10.7,237.2,268.1,-22.4,-9.2,667.4,738.1,-54.5,-28.9,685,756.4,-56.4,-27.5,779.2,844.6,-60.4,-29.9,468.7,528.5,-48.6,-20.6,74,0,462
46,7470142C1F87,osaka,1,0,150,108560238,51.7,12569,33.8,83,422.7,469.1,-35.2,-13,434.6,475,-29.9,-10.9,267.3,305.6,-26.4,-12.3,272.8,312.7,-27.4,-13.8,728.4,814.4,-63.4,-34.8,738.2,820.5,-63.2,-33.1,820.9,891.7,-61.6,-34,537.5,617.2,-61.1,-28.7,97,0,474
46,7470142C1F87,osaka,1,0,150,108716118,51.95,12561,31,80,381.3,417.6,-27.3,-13.7,382.2,421.8,-26.8,-11.3,232.2,262.9,-21.6,-11.6,237.5,270.1,-22.7,-12.2,637.8,708.7,-52.4,-29.7,645.2,716.5,-53.1,-28.5,714.7,777.3,-53.8,-32.5,464.2,529.1,-49,-25.4,89,0,467
46,7470142C1F87,osaka,1,0,150,108722132,52.5,12561,30.8,77,361.6,413.3,-35.6,-14.9,417.8,470.7,-44,-20.3,233.4,260,-21,-8.9,238.2,267.1,-21.8,-9.6,650.1,726.4,-58.8,-28.6,650.4,734.9,-65.8,-29.9,769.4,833.9,-57.8,-36.7,467.7,524.5,-47.9,-19.8,83,0,467
46,7470142C1F87,osaka,1,0,150,109413932,52.5,12557,33.3,74,371.2,412.4,-34.5,-9,427.2,458,-26.7,-13,247.6,277.1,-22,-10.1,253.1,285.2,-23.4,-10.2,666.3,734.5,-54.9,-25.2,677.8,752.2,-60,-26.5,763,815.2,-54.9,-31,496.5,559.4,-51.8,-21.6,77,0,461
46,7470142C1F87,osaka,1,0,150,109558769,52.8,12558,34.4,72,420.6,463.9,-38.2,-13.7,442.7,486.7,-32.5,-9.8,228.8,254.5,-19.8,-8.3,227.3,252.8,-20.2,-8.3,676.8,745.1,-55.4,-26.5,697.2,768.7,-59.6,-26.9,820.3,886.5,-61,-28.7,453.1,505.4,-44.1,-17.9,72,0,459
46,7470142C1F87,osaka,1,0,150,109563767,52.7,12555,31.3,76,413.8,475.7,-47.3,-24.5,423.1,469,-54.1,-10.4,241,271.1,-21.6,-10.6,244.2,276.5,-22.4,-11.7,669.7,756.6,-67.2,-31.4,687.7,777.1,-66.8,-32.2,806.1,880.2,-63.1,-20.8,480.7,542,-49.3,-21.8,65,0,455
46,7470142C1F87,osaka,1,0,150,110477353,51.9,12589,32.8,74,412.6,453.2,-32.4,-12.6,419.4,458.7,-29.2,-11.4,264.2,297.6,-24.9,-11.9,273.1,311.1,-26.8,-12.4,703.2,783.3,-61.7,-30.4,715.5,798.1,-65.1,-30.2,780.1,851.1,-62.9,-33,531.6,605.8,-58.9,-25.8,86,0,480
46,7470142C1F87,osaka,1,0,150,110615062,52.35,12575,32.9,76,444.5,496.3,-37.3,-17.2,452.6,503.2,-32.5,-16.2,249.8,284.5,-24,-12.9,256.9,295.5,-25.2,-13.4,722.5,812.6,-63.7,-35,738.5,828,-64.1,-35.1,843.1,932.2,-74.5,-39.1,500.7,575.3,-55.2,-27.1,84,0,474
46,7470142C1F87,osaka,1,0,150,110620009,52.25,12576,33.2,75,436.5,490.7,-38.8,-16,464.2,508.2,-33,-14.2,241,272.6,-22.8,-10.3,249,283.7,-24,-12.5,719.7,800.8,-59.9,-32.5,724.5,813.4,-65.9,-35.3,857,931.7,-65.2,-37.9,486.8,554.2,-52.4,-24.6,79,0,476
46,7470142C1F87,osaka,1,0,150,111234453,52.35,12585,34.6,78,465.4,503.8,-23.1,-33.3,333.5,386.4,-42.7,2.8,257.8,295,-24.6,-12.1,261.2,299.1,-25.5,-13.8,667.9,755.5,-65.5,-33.2,692.4,731.9,-57.9,-30.9,734.8,806.6,-59.2,-5.1,516.4,593,-56.3,-28.7,74,0,485
46,7470142C1F87,osaka,1,0,150,111598172,52.2,12580,32.7,73,376.3,410.5,-28.2,-10.1,386.2,417.3,-21.3,-7.7,243.2,273,-22.9,-9.8,254.8,285.5,-23.4,-10.3,640.9,708.7,-52.6,-25.9,668,733.7,-52.8,-24,717.8,770.6,-50.2,-26.6,492.7,556,-53.1,-22.1,81,0,488
46,7470142C1F87,osaka,1,0,150,111723905,51.8,12578,30.3,77,377.6,420.1,-30.1,-15.6,393.5,433,-23.9,-12.3,230.8,262.5,-21.9,-12.2,240.9,275.8,-23.2,-13.2,633.1,710.9,-54.4,-32,654.1,732.7,-56.1,-30.8,717.5,790,-58.1,-35.5,465.7,533.7,-50.2,-27.3,95,0,489
46,7470142C1F87,osaka,1,0,150,111731479,52.1,12578,31.9,74,378.6,423.6,-32.7,-12.5,411.9,447.4,-30.1,-10.9,230.7,258.2,-21.6,-9.1,239,270.5,-22.8,-10.8,650.6,720.2,-53.8,-28,662.2,736.1,-59,-28.7,752.2,815.2,-58.3,-31.3,465.7,526.2,-50,-21.2,96,0,488
46,7470142C1F87,osaka,1,0,150,112597222,52,12591,32.2,76,391.3,429.4,-31.2,-11.8,405.4,439.8,-26.4,-9.4,263.8,301.8,-25,-13.5,270.7,311,-26.2,-13.9,682.9,764,-60.1,-30.8,704.2,785.4,-60,-30.1,749,813.3,-59.6,-28.2,532.1,611.2,-57.6,-29.3,98,0,492
46,7470142C1F87,osaka,1,0,150,112810498,53.2,12582,32.6,73,400.8,446.7,-32.6,-13.3,412.9,454.3,-31.2,-13.6,216.6,243,-19.5,-9.7,222.3,249.9,-20.2,-9.3,650.6,723.7,-53.5,-28.3,657.2,732.9,-56,-27.1,780,847.4,-59.6,-32.5,435.4,490.6,-43.8,-19.7,91,0,492
46,7470142C1F87,osaka,1,0,150,112820636,53.1,12585,34.1,71,407.5,452.5,-33.1,-13.4,434.3,470.2,-34.5,-5.5,216.6,241.5,-18.6,-8.7,221.7,248.2,-19.4,-9.2,653.2,724.5,-52.8,-27,679.2,743.3,-54.4,-21.5,798.6,859,-61,-27.9,436.5,488.7,-41.5,-19.1,82,0,492
46,7470142C1F87,osaka,1,0,150,113150228,53.1,12582,30.2,76,429,461.3,-21.8,-28.6,311.4,370.2,-41.3,3,247.2,281.4,-22.7,-12,252.1,288.3,-24.2,-12.7,586.7,679.7,-73.9,-33,667.4,738.1,-54.3,-27.2,662.5,747,-61.9,29.7,495.8,565.7,-52.4,-25.8,-1,0,487
46,7470142C1F87,osaka,1,0,150,113394517,53.65,12404,33.3,70,405.5,453.3,-33.8,-13.5,418.5,462.9,-31.1,-15.7,205.6,229.3,-18,-8.3,207,231.2,-18.3,-8.6,645.6,716.2,-51.6,-26.4,642.9,712.3,-52.1,-25.8,791,857.1,-60.3,-36.8,410.1,459.2,-38.8,-17.7,88,0,487
46,7470142C1F87,osaka,1,0,150,113398860,53.2,12578,31.9,70,374.1,420,-35.7,-9.9,420.5,455.9,-30.9,-16.1,207,231.8,-18.5,-8.8,209.8,235.4,-18.9,-9,629.1,696,-50.7,-26.8,626.7,700.6,-57.9,-27.3,757.9,818.6,-59.6,-39.3,414.2,465.7,-40.2,-19,90,0,490
46,7470142C1F87,osaka,1,0,150,113787855,52.7,12416,31.2,70,379.6,416.4,-29.4,-10.2,349.6,379.2,-24.3,-10.8,245.4,275.1,-22.4,-10,254.8,288.1,-23.5,-11.2,644.8,718,-56.2,-27.1,614.1,685.4,-57.4,-26,675.2,734.7,-50.8,-35.5,496.5,561.4,-51.7,-22.8,-1,0,496
46,7470142C1F87,osaka,1,0,150,113942101,51.85,12583,31.9,75,418.3,466.4,-35.1,-11.6,451.7,529.3,-106.8,-35,245.3,279.8,-23.8,-12.5,252.1,289.9,-25,-13.6,708.9,795.1,-62.7,-32.3,706.3,805.1,-68.2,-37,857.5,931.5,-68.7,-65.4,492.2,565.7,-54.5,-27.3,81,0,490
46,7470142C1F87,osaka,1,0,150,113949828,52.35,12584,31.3,71,388.6,441.8,-37.6,-17.3,432.4,464.6,-29.2,-12.7,237,266.4,-22.1,-10.2,244.3,276,-23.2,-11,665.5,747.1,-57.8,-32.7,672.4,754.8,-61.2,-30.4,769.6,841.7,-62.3,-37.3,477,540,-50.5,-22.6,89,0,491
46,7470142C1F87,osaka,0,0,170,189218664,72.2,12576,24.2,43,317.8,359.7,-28.2,-14.3,327.3,373.3,-28.3,-15.2,192.4,213.2,-17,-7.2,191.8,214.2,-18.1,-7.8,536.2,603.2,-46.1,-25.6,544.4,617.9,-49.9,-27.8,605.6,684.9,-59,-34.3,380.8,425.4,-35.8,-15.8,-1,0,475
46,7470142C1F87,osaka,0,0,169.5,189296178,72.45,12577,24.3,57,316.9,360.4,-27.4,-14.5,308,350.8,-26.9,-13.7,218.8,248.7,-20.5,-14.2,204.4,234,-21.1,-6.5,562.5,639.3,-51.2,-33.5,542.9,618.1,-50.6,-30.1,592.3,666.4,-55.2,-32.8,417.5,479.4,-43.7,-19.7,-1,0,469
46,7470142C1F87,osaka,0,0,169.5,189383792,71.9,12579,13.8,68,262.8,306.3,-33.3,-28.5,279.8,332.2,-30.1,-21.8,231.5,266.5,-22.2,-13.1,226.1,264.2,-24.2,-14,494.1,607.9,-62.2,-42.6,527.7,624.2,-58.9,-46.2,495.7,600.2,-62.6,-52.6,453.6,527.2,-50,-27.6,-1,0,470
46,7470142C1F87,osaka,0,0,169.5,189622721,72.1,12587,23.7,62,315.2,359.6,-28,-15.3,297.9,341.8,-28.1,-13,220.7,251.2,-20.1,-4.7,214.5,244.3,-22.3,-16.7,564.4,644.6,-53.2,-30.6,546,623,-52.4,-35,591.1,666.5,-54.2,-32.7,434.5,495.6,-44.9,-26.2,-1,0,471
46,7470142C1F87,osaka,0,0,169.5,189717597,71.7,12588,22.9,68,307.5,348.7,-25.3,-13.3,291.5,332.8,-26.4,-12.7,235.5,272.3,-22.6,-14.4,226.2,265.9,-25.4,-14.6,572.4,653.5,-52.8,-33.7,550.1,634.5,-54.2,-34.4,572.7,642.5,-51.6,-30.8,457.1,534.5,-51.6,-29.2,-1,0,470
46,7470142C1F87,osaka,0,0,169.5,189911931,71.8,12591,19.5,70,293.7,352.2,-38.2,-16.9,294,345.4,-32.7,-19.2,230,263.9,-22.7,-16.4,218.5,257,-23.8,-6.8,563.6,656.1,-62.3,-53.6,533.8,629.2,-62.5,-50.6,561.2,657.4,-62.4,-54.4,445.4,519.6,-49,-20,-1,0,473
46,7470142C1F87,osaka,0,0,169.5,190021547,71.4,12593,18.8,72,303.3,353.7,-31.7,-17.2,285.8,336.6,-32.1,-16.5,244.3,283.6,-24.3,-17.5,230.5,271.7,-26.1,-11.8,567.3,665.6,-61.8,-44.1,545.9,646,-60.8,-42.7,548,644.2,-63.8,-43.3,469.6,552.4,-54.4,-28.2,-1,0,473
46,7470142C1F87,osaka,0,0,169.5,190214905,72.5,12596,16.7,69,289.7,352.3,-43,-24.1,257,318.2,-35,-18.9,216.4,246.3,-20.8,-10,210,240.8,-22,-11.7,518.4,620.8,-68.6,-41.8,506.3,596,-57,-38.6,537.2,637,-64.9,-50.8,423,483.1,-44.6,-21.6,-1,0,473
